C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_41_590.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_41_590.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_41_590.jpg,-1,0.2312325,0,3.208959
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_41_669.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_41_669.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_41_669.jpg,-1,0.4675419,0,3.556989
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_41_745.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_41_745.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_41_745.jpg,-1,0.6974772,0,4.107854
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_41_821.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_41_821.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_41_821.jpg,-1,0.9245297,0,4.664989
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_41_900.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_41_900.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_41_900.jpg,0,1,0,5.471119
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_41_975.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_41_975.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_41_975.jpg,0,1,0,6.35161
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_051.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_051.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_051.jpg,0,1,0,7.265394
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_124.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_124.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_124.jpg,0,1,0,8.173318
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_203.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_203.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_203.jpg,0,1,0,8.849683
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_277.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_277.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_277.jpg,0,1,0,9.745332
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_352.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_352.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_352.jpg,-0.2,1,0,10.62324
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_426.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_426.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_426.jpg,-0.4,1,0,11.56015
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_503.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_503.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_503.jpg,-0.5500001,1,0,11.89505
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_577.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_577.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_577.jpg,-0.7500002,1,0,12.67552
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_653.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_653.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_653.jpg,-0.9500002,1,0,13.50864
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_722.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_722.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_722.jpg,-1,1,0,14.13741
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_804.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_804.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_804.jpg,0,1,0,14.80094
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_871.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_871.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_871.jpg,0,1,0,15.55529
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_42_947.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_42_947.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_42_947.jpg,0,1,0,16.38927
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_022.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_022.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_022.jpg,0,1,0,16.99466
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_098.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_098.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_098.jpg,0,1,0,17.83538
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_169.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_169.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_169.jpg,0,1,0,18.6668
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_245.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_245.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_245.jpg,0,1,0,19.48859
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_320.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_320.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_320.jpg,0,1,0,20.09707
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_395.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_395.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_395.jpg,-0.1,1,0,20.90173
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_467.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_467.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_467.jpg,-0.3,1,0,21.65999
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_541.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_541.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_541.jpg,-0.45,1,0,22.18171
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_615.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_615.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_615.jpg,-0.6500001,1,0,22.80948
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_694.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_694.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_694.jpg,0,1,0,23.53561
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_767.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_767.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_767.jpg,0,1,0,24.30186
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_840.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_840.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_840.jpg,0,1,0,24.8791
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_913.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_913.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_913.jpg,0,1,0,25.64532
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_43_985.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_43_985.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_43_985.jpg,0,1,0,26.40658
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_058.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_058.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_058.jpg,0,1,0,26.9734
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_130.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_130.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_130.jpg,0,1,0,27.72378
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_201.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_201.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_201.jpg,0,1,0,28.28257
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_271.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_271.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_271.jpg,0,1,0,29.0224
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_346.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_346.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_346.jpg,-0.2,1,0,29.73729
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_419.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_419.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_419.jpg,-0.35,1,0,30.16039
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_489.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_489.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_489.jpg,-0.5500001,1,0,30.13935
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_565.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_565.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_565.jpg,0,1,0,30.1775
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_640.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_640.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_640.jpg,0,1,0,30.18645
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_716.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_716.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_716.jpg,0,1,0,30.18954
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_791.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_791.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_791.jpg,0,1,0,30.1902
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_867.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_867.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_867.jpg,0,1,0,30.19026
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_44_943.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_44_943.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_44_943.jpg,0,1,0,30.19033
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_45_015.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_45_015.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_45_015.jpg,0,1,0,30.1907
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_45_092.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_45_092.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_45_092.jpg,0,1,0,30.19001
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_45_168.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_45_168.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_45_168.jpg,0,1,0,30.18975
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_45_241.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_45_241.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_45_241.jpg,0,1,0,30.19153
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_45_318.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_45_318.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_45_318.jpg,0,1,0,30.19021
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_45_392.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_45_392.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_45_392.jpg,0,1,0,30.1898
C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\center_2019_12_28_22_01_45_467.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\left_2019_12_28_22_01_45_467.jpg,C:\Users\SHOBHIT\Desktop\Shobhit\cars\IMG\right_2019_12_28_22_01_45_467.jpg,0.2,1,0,30.18082
